Local,Nome,Logradouro,Latitude,Longitude
ESTACAO DE METRO,Ralph Av,Fulton St,40.678822,-73.920786
ESTACAO DE METRO,Ralph Av,Fulton St,40.678822,-73.920786
ESTACAO DE METRO,Ralph Av,Mac Dougal St,40.678822,-73.920786
ESTACAO DE METRO,Rockaway Av,Fulton St,40.67834,-73.911946
ESTACAO DE METRO,Rockaway Av,Fulton St,40.67834,-73.911946
ESTACAO DE METRO,Broadway Junction-East New York,Van Sinderen Ave,40.678334,-73.905316
ESTACAO DE METRO,Liberty Av,Liberty Ave,40.674542,-73.896548
ESTACAO DE METRO,Liberty Av,Liberty Ave,40.674542,-73.896548
ESTACAO DE METRO,Liberty Av,Liberty Ave,40.674542,-73.896548
ESTACAO DE METRO,Liberty Av,Liberty Ave,40.674542,-73.896548
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,40.67271,-73.890358
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,40.67271,-73.890358
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,40.67271,-73.890358
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,40.67271,-73.890358
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,40.67413,-73.88075
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,40.67413,-73.88075
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,40.67413,-73.88075
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,40.67413,-73.88075
ESTACAO DE METRO,Euclid Av,,40.675377,-73.872106
ESTACAO DE METRO,Euclid Av,Pitkin Ave,40.675377,-73.872106
ESTACAO DE METRO,Euclid Av,Pitkin Ave,40.675377,-73.872106
ESTACAO DE METRO,Euclid Av,Pitkin Ave,40.675377,-73.872106
ESTACAO DE METRO,Euclid Av,Pitkin Ave,40.675377,-73.872106
ESTACAO DE METRO,Grant Av,Pitkin Ave,40.677044,-73.86505
ESTACAO DE METRO,80th St-Hudson St,Liberty Ave,40.679371,-73.858992
ESTACAO DE METRO,80th St-Hudson St,Liberty Ave,40.679371,-73.858992
ESTACAO DE METRO,88th St-Boyd Av,Liberty Ave,40.679843,-73.85147
ESTACAO DE METRO,88th St-Boyd Av,Liberty Ave,40.679843,-73.85147
ESTACAO DE METRO,Rockaway Blvd,Liberty Ave,40.680429,-73.843853
ESTACAO DE METRO,Rockaway Blvd,Liberty Ave,40.680429,-73.843853
ESTACAO DE METRO,104th St-Oxford Av,Liberty Ave,40.681711,-73.837683
ESTACAO DE METRO,104th St-Oxford Av,Liberty Ave,40.681711,-73.837683
ESTACAO DE METRO,111th St-Greenwood Av,Liberty Ave,40.684331,-73.832163
ESTACAO DE METRO,111th St-Greenwood Av,Liberty Ave,40.684331,-73.832163
ESTACAO DE METRO,Lefferts Blvd,Liberty Ave,40.685951,-73.825798
ESTACAO DE METRO,Lefferts Blvd,Liberty Ave,40.685951,-73.825798
ESTACAO DE METRO,Aqueduct-North Conduit Av,North Conduit Ave,40.668234,-73.834058
ESTACAO DE METRO,Howard Beach,159th Ave,40.660476,-73.830301
ESTACAO DE METRO,Howard Beach,159th Ave,40.660476,-73.830301
ESTACAO DE METRO,Howard Beach,159th Ave,40.660476,-73.830301
ESTACAO DE METRO,Broad Channel,Noel Rd,40.608382,-73.815925
ESTACAO DE METRO,Beach 90th St,Rockaway Frwy,40.588034,-73.813641
ESTACAO DE METRO,Beach 90th St,Rockaway Frwy,40.588034,-73.813641
ESTACAO DE METRO,Beach 90th St,Rockaway Frwy,40.588034,-73.813641
ESTACAO DE METRO,Beach 90th St,Rockaway Frwy,40.588034,-73.813641
ESTACAO DE METRO,Beach 98th St,Rockaway Frwy,40.585307,-73.820558
ESTACAO DE METRO,Beach 98th St,Rockaway Frwy,40.585307,-73.820558
ESTACAO DE METRO,Beach 98th St,Rockaway Frwy,40.585307,-73.820558
ESTACAO DE METRO,Beach 105th St,Rockaway Frwy,40.583209,-73.827559
ESTACAO DE METRO,Beach 105th St,Rockaway Frwy,40.583209,-73.827559
ESTACAO DE METRO,Beach 105th St,Rockaway Frwy,40.583209,-73.827559
ESTACAO DE METRO,Beach 105th St,Rockaway Frwy,40.583209,-73.827559
ESTACAO DE METRO,Rockaway Park-Beach 116th,Wainwright Ct,40.580903,-73.835592
ESTACAO DE METRO,Beach 67th St,Rockaway Frwy,40.590927,-73.796924
ESTACAO DE METRO,Beach 67th St,Rockaway Frwy,40.590927,-73.796924
ESTACAO DE METRO,Beach 67th St,Rockaway Frwy,40.590927,-73.796924
ESTACAO DE METRO,Beach 67th St,Rockaway Frwy,40.590927,-73.796924
ESTACAO DE METRO,Beach 60th St,Rockaway Frwy,40.592374,-73.788522
ESTACAO DE METRO,Beach 60th St,Rockaway Frwy,40.592374,-73.788522
ESTACAO DE METRO,Beach 60th St,Rockaway Frwy,40.592374,-73.788522
ESTACAO DE METRO,Beach 60th St,Rockaway Frwy,40.592374,-73.788522
ESTACAO DE METRO,Beach 44th St,Edgemere Ave,40.592943,-73.776013
ESTACAO DE METRO,Beach 44th St,Edgemere Ave,40.592943,-73.776013
ESTACAO DE METRO,Beach 44th St,Edgemere Ave,40.592943,-73.776013
ESTACAO DE METRO,Beach 44th St,Edgemere Ave,40.592943,-73.776013
ESTACAO DE METRO,Beach 36th St,Rockaway Frwy,40.595398,-73.768175
ESTACAO DE METRO,Beach 36th St,Edgemere Ave,40.595398,-73.768175
ESTACAO DE METRO,Beach 36th St,Edgemere Ave,40.595398,-73.768175
ESTACAO DE METRO,Beach 36th St,Rockaway Frwy,40.595398,-73.768175
ESTACAO DE METRO,Beach 25th St,Rockaway Frwy,40.600066,-73.761353
ESTACAO DE METRO,Beach 25th St,Rockaway Frwy,40.600066,-73.761353
ESTACAO DE METRO,Beach 25th St,Rockaway Frwy,40.600066,-73.761353
ESTACAO DE METRO,Far Rockaway-Mott Av,Mott Ave,40.603995,-73.755405
ESTACAO DE METRO,Norwood-205th St,205th St,40.874811,-73.878855
ESTACAO DE METRO,Norwood-205th St,205th St,40.874811,-73.878855
ESTACAO DE METRO,Bedford Park Blvd,Bedofrd Park Blvd,40.873244,-73.887138
ESTACAO DE METRO,Bedford Park Blvd,Bedford Park Blvd,40.873244,-73.887138
ESTACAO DE METRO,Bedford Park Blvd,Bedford Park Blvd,40.873244,-73.887138
ESTACAO DE METRO,Kingsbridge Rd,196th St,40.866978,-73.893509
ESTACAO DE METRO,Kingsbridge Rd,196th St,40.866978,-73.893509
ESTACAO DE METRO,Fordham Rd,188th St,40.861296,-73.897749
ESTACAO DE METRO,Fordham Rd,188th St,40.861296,-73.897749
ESTACAO DE METRO,Fordham Rd,188th St,40.861296,-73.897749
ESTACAO DE METRO,Fordham Rd,188th St,40.861296,-73.897749
ESTACAO DE METRO,182nd-183rd Sts,182nd St,40.856093,-73.900741
ESTACAO DE METRO,182nd-183rd Sts,182nd St,40.856093,-73.900741
ESTACAO DE METRO,182nd-183rd Sts,182nd St,40.856093,-73.900741
ESTACAO DE METRO,182nd-183rd Sts,182nd St,40.856093,-73.900741
ESTACAO DE METRO,Tremont Av,Echo Pl,40.85041,-73.905227
ESTACAO DE METRO,Tremont Av,Echo Pl,40.85041,-73.905227
ESTACAO DE METRO,Tremont Av,Echo Pl,40.85041,-73.905227
ESTACAO DE METRO,174-175th Sts,174th St,40.8459,-73.910136
ESTACAO DE METRO,174-175th Sts,174th St,40.8459,-73.910136
ESTACAO DE METRO,170th St,171st St,40.839306,-73.9134
ESTACAO DE METRO,170th St,171st St,40.839306,-73.9134
ESTACAO DE METRO,167th St,167th St,40.833769,-73.918432
ESTACAO DE METRO,167th St,167th St,40.833769,-73.918432
ESTACAO DE METRO,167th St,167th St,40.833769,-73.918432
ESTACAO DE METRO,167th St,167th St,40.833769,-73.918432
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40.827905,-73.925651
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40.827905,-73.925651
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40.827905,-73.925651
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40.827905,-73.925651
ESTACAO DE METRO,Yankee Stadium-161st St,161st St,40.827905,-73.925651
ESTACAO DE METRO,155th St,156th St,40.830135,-73.938209
ESTACAO DE METRO,21st St,41st Ave,40.754203,-73.942836
ESTACAO DE METRO,21st St,41st Ave,40.754203,-73.942836
ESTACAO DE METRO,21st St,41st Ave,40.754203,-73.942836
ESTACAO DE METRO,21st St,41st Ave,40.754203,-73.942836
ESTACAO DE METRO,21st St,41st Ave,40.754203,-73.942836
ESTACAO DE METRO,Roosevelt Island,Unnamed St,40.759145,-73.95326
ESTACAO DE METRO,Lexington Av,63rd St,40.764627,-73.96611
ESTACAO DE METRO,Lexington Av,63rd St,40.764627,-73.96611
ESTACAO DE METRO,Lexington Av,63rd St,40.764627,-73.96611
ESTACAO DE METRO,Lexington Av,63rd St,40.764627,-73.96611
ESTACAO DE METRO,Lexington Av,63rd St,40.764627,-73.96611
ESTACAO DE METRO,57th St,56th St,40.763972,-73.97745
ESTACAO DE METRO,57th St,57th St,40.763972,-73.97745
ESTACAO DE METRO,57th St,57th St,40.763972,-73.97745
ESTACAO DE METRO,57th St,57th St,40.763972,-73.97745
ESTACAO DE METRO,57th St,57th St,40.763972,-73.97745
ESTACAO DE METRO,57th St,56th St,40.763972,-73.97745
ESTACAO DE METRO,57th St,56th St,40.763972,-73.97745
ESTACAO DE METRO,57th St,56th St,40.763972,-73.97745
ESTACAO DE METRO,47-50th Sts Rockefeller Center,49th St,40.758663,-73.981329
ESTACAO DE METRO,47-50th Sts Rockefeller Center,50th St,40.758663,-73.981329
ESTACAO DE METRO,47-50th Sts Rockefeller Center,51st St,40.758663,-73.981329
ESTACAO DE METRO,47-50th Sts Rockefeller Center,50th St,40.758663,-73.981329
ESTACAO DE METRO,47-50th Sts Rockefeller Center,50th St,40.758663,-73.981329
ESTACAO DE METRO,47-50th Sts Rockefeller Center,49th St,40.758663,-73.981329
ESTACAO DE METRO,47-50th Sts Rockefeller Center,49th St,40.758663,-73.981329
ESTACAO DE METRO,47-50th Sts Rockefeller Center,49th St,40.758663,-73.981329
ESTACAO DE METRO,42nd St,42nd St,40.754222,-73.984569
ESTACAO DE METRO,42nd St,42nd St,40.754222,-73.984569
ESTACAO DE METRO,34th St,,40.749719,-73.987823
ESTACAO DE METRO,34th St,34th St,40.749719,-73.987823
ESTACAO DE METRO,34th St,34th St,40.749719,-73.987823
ESTACAO DE METRO,23rd St,23rd St,40.742878,-73.992821
ESTACAO DE METRO,23rd St,23rd St,40.742878,-73.992821
ESTACAO DE METRO,23rd St,23rd St,40.742878,-73.992821
ESTACAO DE METRO,23rd St,23rd St,40.742878,-73.992821
ESTACAO DE METRO,14th St,14th St,40.738228,-73.996209
ESTACAO DE METRO,14th St,14th St,40.738228,-73.996209
ESTACAO DE METRO,14th St,14th St,40.738228,-73.996209
ESTACAO DE METRO,14th St,14th St,40.738228,-73.996209
ESTACAO DE METRO,Broadway-Lafayette St,Houston St,40.725297,-73.996204
ESTACAO DE METRO,Broadway-Lafayette St,Houston St,40.725297,-73.996204
ESTACAO DE METRO,Grand St,Grand St,40.718267,-73.993753
ESTACAO DE METRO,Grand St,Grand St,40.718267,-73.993753
ESTACAO DE METRO,Grand St,Grand St,40.718267,-73.993753
ESTACAO DE METRO,2nd Av,Houston St,40.723402,-73.989938
ESTACAO DE METRO,2nd Av,Houston St,40.723402,-73.989938
ESTACAO DE METRO,Delancey St,Delancey St,40.718611,-73.988114
ESTACAO DE METRO,Delancey St,Delancey St,40.718611,-73.988114
ESTACAO DE METRO,East Broadway,Madison Ave,40.713715,-73.990173
ESTACAO DE METRO,York St,York St,40.699743,-73.986885
ESTACAO DE METRO,Bergen St,Bergen St,40.686145,-73.990862
ESTACAO DE METRO,Bergen St,Bergen St,40.686145,-73.990862
ESTACAO DE METRO,Carroll St,2nd St,40.680303,-73.995048
ESTACAO DE METRO,Carroll St,2nd St,40.680303,-73.995048
ESTACAO DE METRO,Smith-9th St,9th St,40.67358,-73.995959
ESTACAO DE METRO,4th Av,10th St,40.670272,-73.989779
ESTACAO DE METRO,4th Av,10th St,40.670272,-73.989779
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,7th Av,9th St,40.666271,-73.980305
ESTACAO DE METRO,Prospect Park-15 St,Windsor Pl,40.660365,-73.979493
ESTACAO DE METRO,Prospect Park-15 St,16th St,40.660365,-73.979493
ESTACAO DE METRO,Fort Hamilton Parkway,Greenwood Ave,40.650782,-73.975776
ESTACAO DE METRO,Fort Hamilton Parkway,Greenwood Ave,40.650782,-73.975776
ESTACAO DE METRO,Fort Hamilton Parkway,Reeve Pl,40.650782,-73.975776
ESTACAO DE METRO,Church Av,Church Ave,40.644041,-73.979678
ESTACAO DE METRO,Church Av,Church Ave,40.644041,-73.979678
ESTACAO DE METRO,Church Av,Church Ave,40.644041,-73.979678
ESTACAO DE METRO,Church Av,Church Ave,40.644041,-73.979678
ESTACAO DE METRO,Ditmas Av,Ditmas Ave,40.636119,-73.978172
ESTACAO DE METRO,Ditmas Av,Ditmas Ave,40.636119,-73.978172
ESTACAO DE METRO,18th Av,18th Ave,40.629755,-73.976971
ESTACAO DE METRO,18th Av,18th Ave,40.629755,-73.976971
ESTACAO DE METRO,Av I,Avenue I,40.625322,-73.976127
ESTACAO DE METRO,Av I,Avenue I,40.625322,-73.976127
ESTACAO DE METRO,Bay Parkway-22nd Av,Bay Pkwy,40.620769,-73.975264
ESTACAO DE METRO,Bay Parkway-22nd Av,Bay Pkwy,40.620769,-73.975264
ESTACAO DE METRO,Bay Parkway-22nd Av,Bay Pkwy,40.620769,-73.975264
ESTACAO DE METRO,Av N,Avenue N,40.61514,-73.974197
ESTACAO DE METRO,Av N,Avenue N,40.61514,-73.974197
ESTACAO DE METRO,Av P,Avenue P,40.608944,-73.973022
ESTACAO DE METRO,Av P,Avenue P,40.608944,-73.973022
ESTACAO DE METRO,Kings Highway,Kings Hwy,40.603217,-73.972361
ESTACAO DE METRO,Kings Highway,Kings Hwy,40.603217,-73.972361
ESTACAO DE METRO,Av U,Avenue U,40.596063,-73.973357
ESTACAO DE METRO,Av U,Avenue U,40.596063,-73.973357
ESTACAO DE METRO,Av X,Avenue X,40.58962,-73.97425
ESTACAO DE METRO,Av X,Avenue X,40.58962,-73.97425
ESTACAO DE METRO,Neptune Av-Van Siclen,Neptune Ave,40.581011,-73.974574
ESTACAO DE METRO,Neptune Av-Van Siclen,Neptune Ave,40.581011,-73.974574
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,Jamaica-179th St,Hillside Ave,40.712646,-73.783817
ESTACAO DE METRO,169th St,Hillside Ave,40.71047,-73.793604
ESTACAO DE METRO,169th St,Hillside Ave,40.71047,-73.793604
ESTACAO DE METRO,169th St,Hillside Ave,40.71047,-73.793604
ESTACAO DE METRO,169th St,Hillside Ave,40.71047,-73.793604
ESTACAO DE METRO,Parsons Blvd,Hillside Ave,40.707564,-73.803326
ESTACAO DE METRO,Parsons Blvd,Hillside Ave,40.707564,-73.803326
ESTACAO DE METRO,Parsons Blvd,Hillside Ave,40.707564,-73.803326
ESTACAO DE METRO,Sutphin Blvd,Hillside Ave,40.70546,-73.810708
ESTACAO DE METRO,Sutphin Blvd,Hillside Ave,40.70546,-73.810708
ESTACAO DE METRO,Sutphin Blvd,Hillside Ave,40.70546,-73.810708
ESTACAO DE METRO,Briarwood-Van Wyck Blvd,Queens Blvd,40.709179,-73.820574
ESTACAO DE METRO,Briarwood-Van Wyck Blvd,Queens Blvd,40.709179,-73.820574
ESTACAO DE METRO,Briarwood-Van Wyck Blvd,Queens Blvd,40.709179,-73.820574
ESTACAO DE METRO,Kew Gardens-Union Turnpike,Queens Blvd,40.714441,-73.831008
ESTACAO DE METRO,Kew Gardens-Union Turnpike,Queens Blvd,40.714441,-73.831008
ESTACAO DE METRO,Kew Gardens-Union Turnpike,Queens Blvd,40.714441,-73.831008
ESTACAO DE METRO,Kew Gardens-Union Turnpike,Queens Blvd,40.714441,-73.831008
ESTACAO DE METRO,75th Av,Queens Blvd,40.718331,-73.837324
ESTACAO DE METRO,75th Av,Queens Blvd,40.718331,-73.837324
ESTACAO DE METRO,75th Av,Queens Blvd,40.718331,-73.837324
ESTACAO DE METRO,Forest Hills-71st Av,Queens Blvd,40.721691,-73.844521
ESTACAO DE METRO,Forest Hills-71st Av,Queens Blvd,40.721691,-73.844521
ESTACAO DE METRO,67th Av,Queens Blvd,40.726523,-73.852719
ESTACAO DE METRO,67th Av,Queens Blvd,40.726523,-73.852719
ESTACAO DE METRO,63rd Drive-Rego Park,Queens Blvd,40.729846,-73.861604
ESTACAO DE METRO,63rd Drive-Rego Park,Queens Blvd,40.729846,-73.861604
ESTACAO DE METRO,Woodhaven Blvd,Queens Blvd,40.733106,-73.869229
ESTACAO DE METRO,Woodhaven Blvd,Queens Blvd,40.733106,-73.869229
ESTACAO DE METRO,Woodhaven Blvd,Queens Blvd,40.733106,-73.869229
ESTACAO DE METRO,Grand Av-Newtown,Queens Blvd,40.737015,-73.877223
ESTACAO DE METRO,Grand Av-Newtown,Queens Blvd,40.737015,-73.877223
ESTACAO DE METRO,Grand Av-Newtown,Queens Blvd,40.737015,-73.877223
ESTACAO DE METRO,Grand Av-Newtown,Queens Blvd,40.737015,-73.877223
ESTACAO DE METRO,Grand Av-Newtown,Queens Blvd,40.737015,-73.877223
ESTACAO DE METRO,Elmhurst Av,Broadway,40.742454,-73.882017
ESTACAO DE METRO,Elmhurst Av,Broadway,40.742454,-73.882017
ESTACAO DE METRO,Elmhurst Av,Broadway,40.742454,-73.882017
ESTACAO DE METRO,Elmhurst Av,Broadway,40.742454,-73.882017
ESTACAO DE METRO,Elmhurst Av,Broadway,40.742454,-73.882017
ESTACAO DE METRO,Jackson Heights-Roosevelt Ave,Roosevelt Ave,40.746644,-73.891338
ESTACAO DE METRO,Jackson Heights-Roosevelt Ave,Broadway,40.746644,-73.891338
ESTACAO DE METRO,65th St,Broadway,40.749669,-73.898453
ESTACAO DE METRO,65th St,Broadway,40.749669,-73.898453
ESTACAO DE METRO,Northern Blvd,Northern Blvd,40.752885,-73.906006
ESTACAO DE METRO,46th St,Broadway,40.756312,-73.913333
ESTACAO DE METRO,Steinway St,Broadway,40.756879,-73.92074
ESTACAO DE METRO,Steinway St,Broadway,40.756879,-73.92074
ESTACAO DE METRO,36th St,38th Ave,40.752039,-73.928781
ESTACAO DE METRO,36th St,38th Ave,40.752039,-73.928781
ESTACAO DE METRO,Queens Plaza,West St,"40,748,973","-73,937,243"
ESTACAO DE METRO,Queens Plaza,Queens Blvd,"40,748,973","-73,937,243"
ESTACAO DE METRO,Queens Plaza,Queens Blvd,"40,748,973","-73,937,243"
ESTACAO DE METRO,Queens Plaza,Queens Blvd,"40,748,973","-73,937,243"
ESTACAO DE METRO,Queens Plaza,West St,"40,748,973","-73,937,243"
ESTACAO DE METRO,23rd St-Ely Av,44th Ave,40.747846,-73.946
ESTACAO DE METRO,23rd St-Ely Av,44th Ave,40.747846,-73.946
ESTACAO DE METRO,23rd St-Ely Av,44th Ave,40.747846,-73.946
ESTACAO DE METRO,Lexington Av-53rd St,53rd St,40.757552,-73.969055
ESTACAO DE METRO,Lexington Av-53rd St,53rd St,40.757552,-73.969055
ESTACAO DE METRO,5th Av-53rd St,53rd St,40.760167,-73.975224
ESTACAO DE METRO,5th Av-53rd St,53rd St,40.760167,-73.975224
ESTACAO DE METRO,5th Av-53rd St,53rd St,40.760167,-73.975224
ESTACAO DE METRO,7th Av,53rd St,40.762862,-73.981637
ESTACAO DE METRO,7th Av,53rd St,40.762862,-73.981637
ESTACAO DE METRO,Parsons Blvd-Archer Av - Jamaica Center,Archer Ave,40.702147,-73.801109
ESTACAO DE METRO,Parsons Blvd-Archer Av - Jamaica Center,Archer Ave,40.702147,-73.801109
ESTACAO DE METRO,Parsons Blvd-Archer Av - Jamaica Center,Archer Ave,40.702147,-73.801109
ESTACAO DE METRO,Parsons Blvd-Archer Av - Jamaica Center,Archer Ave,40.702147,-73.801109
ESTACAO DE METRO,Parsons Blvd-Archer Av - Jamaica Center,Archer Ave,40.702147,-73.801109
ESTACAO DE METRO,Parsons Blvd-Archer Av - Jamaica Center,Archer Ave,40.702147,-73.801109
ESTACAO DE METRO,Parsons Blvd-Archer Av - Jamaica Center,Archer Ave,40.702147,-73.801109
ESTACAO DE METRO,Sutphin Blvd-Archer Av - JFK,Archer Ave,40.700486,-73.807969
ESTACAO DE METRO,Sutphin Blvd-Archer Av - JFK,Archer Ave,40.700486,-73.807969
ESTACAO DE METRO,Sutphin Blvd-Archer Av - JFK,Archer Ave,40.700486,-73.807969
ESTACAO DE METRO,Sutphin Blvd-Archer Av - JFK,Archer Ave,40.700486,-73.807969
ESTACAO DE METRO,Jamaica-Van Wyck,89th Ave,40.702566,-73.816859
ESTACAO DE METRO,Jamaica-Van Wyck,Jamaica Ave,40.702566,-73.816859
ESTACAO DE METRO,Jamaica-Van Wyck,89th Ave,40.702566,-73.816859
ESTACAO DE METRO,Long Island City-Court Square,45th Rd,40.746554,-73.943832
ESTACAO DE METRO,21st St,47th Ave,40.744065,-73.949724
ESTACAO DE METRO,21st St,47th Ave,40.744065,-73.949724
ESTACAO DE METRO,21st St,47th Ave,40.744065,-73.949724
ESTACAO DE METRO,Greenpoint Av,Greenpoint Ave,40.731352,-73.954449
ESTACAO DE METRO,Greenpoint Av,Greenpoint Ave,40.731352,-73.954449
ESTACAO DE METRO,Greenpoint Av,Greenpoint Ave,40.731352,-73.954449
ESTACAO DE METRO,Nassau Av,Nassau Ave,40.724635,-73.951277
ESTACAO DE METRO,Nassau Av,Nassau Ave,40.724635,-73.951277
ESTACAO DE METRO,Nassau Av,Nassau Ave,40.724635,-73.951277
ESTACAO DE METRO,Nassau Av,Nassau Ave,40.724635,-73.951277
ESTACAO DE METRO,Metropolitan Av,Metropolitan Ave,40.712792,-73.951418
ESTACAO DE METRO,Metropolitan Av,Metropolitan Ave,40.712792,-73.951418
ESTACAO DE METRO,Broadway,Broadway,40.706092,-73.950308
ESTACAO DE METRO,Broadway,Heyward St,40.706092,-73.950308
ESTACAO DE METRO,Broadway,Broadway,40.706092,-73.950308
ESTACAO DE METRO,Broadway,Broadway,40.706092,-73.950308
ESTACAO DE METRO,Flushing Av,Flushing Ave,40.700377,-73.950234
ESTACAO DE METRO,Myrtle-Willoughby Avs,Myrtle Ave,40.694568,-73.949046
ESTACAO DE METRO,Bedford-Nostrand Avs,Lafayette Ave,40.689627,-73.953522
ESTACAO DE METRO,Bedford-Nostrand Avs,Lafayette Ave,40.689627,-73.953522
ESTACAO DE METRO,Classon Av,Lafayette Ave,"40,688,873","-7,396,007"
ESTACAO DE METRO,Classon Av,Lafayette Ave,"40,688,873","-7,396,007"
ESTACAO DE METRO,Classon Av,Lafayette Ave,"40,688,873","-7,396,007"
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Clinton-Washington Avs,Lafayette Ave,40.688089,-73.966839
ESTACAO DE METRO,Fulton St,Lafayette Ave,40.687119,-73.975375
ESTACAO DE METRO,Fulton St,Lafayette Ave,40.687119,-73.975375
ESTACAO DE METRO,Van Cortlandt Park-242nd St,242nd St,40.889248,-73.898583
ESTACAO DE METRO,Van Cortlandt Park-242nd St,242nd St,40.889248,-73.898583
ESTACAO DE METRO,Van Cortlandt Park-242nd St,242nd St,40.889248,-73.898583
ESTACAO DE METRO,Van Cortlandt Park-242nd St,242nd St,40.889248,-73.898583
ESTACAO DE METRO,238th St,238th St,40.884667,-73.90087
ESTACAO DE METRO,231st St,231st St,40.878856,-73.904834
ESTACAO DE METRO,231st St,231st St,40.878856,-73.904834
ESTACAO DE METRO,Marble Hill-225th St,225th St,40.874561,-73.909831
ESTACAO DE METRO,215th St,215th St,40.869444,-73.915279
ESTACAO DE METRO,215th St,215th St,40.869444,-73.915279
ESTACAO DE METRO,207th St,207th St,40.864614,-73.918819
ESTACAO DE METRO,207th St,207th St,40.864614,-73.918819
ESTACAO DE METRO,Dyckman St,Nagle Ave,40.860531,-73.925536
ESTACAO DE METRO,Dyckman St,Nagle Ave,40.860531,-73.925536
ESTACAO DE METRO,191st St,191st St,40.855225,-73.929412
ESTACAO DE METRO,191st St,190th St,40.855225,-73.929412
ESTACAO DE METRO,181st St,181st St,40.849505,-73.933596
ESTACAO DE METRO,181st St,181st St,40.849505,-73.933596
ESTACAO DE METRO,157th St,157th St,40.834041,-73.94489
ESTACAO DE METRO,157th St,157th St,40.834041,-73.94489
ESTACAO DE METRO,145th St,145th St,40.826551,-73.95036
ESTACAO DE METRO,137th St-City College,137th St,40.822008,-73.953676
ESTACAO DE METRO,137th St-City College,137th St,40.822008,-73.953676
ESTACAO DE METRO,125th St,Tiemann Pl,40.815581,-73.958372
ESTACAO DE METRO,125th St,Tiemann Pl,40.815581,-73.958372
ESTACAO DE METRO,125th St,125th St,40.815581,-73.958372
ESTACAO DE METRO,125th St,125th St,40.815581,-73.958372
ESTACAO DE METRO,116th St-Columbia University,116th St,40.807722,-73.96411
ESTACAO DE METRO,116th St-Columbia University,116th St,40.807722,-73.96411
ESTACAO DE METRO,116th St-Columbia University,116th St,40.807722,-73.96411
ESTACAO DE METRO,116th St-Columbia University,116th St,40.807722,-73.96411
ESTACAO DE METRO,Cathedral Parkway-110th St,Cathedral Pkwy,40.803967,-73.966847
ESTACAO DE METRO,103rd St,103rd St,40.799446,-73.968379
ESTACAO DE METRO,103rd St,103rd St,40.799446,-73.968379
ESTACAO DE METRO,103rd St,103rd St,40.799446,-73.968379
ESTACAO DE METRO,103rd St,103rd St,40.799446,-73.968379
ESTACAO DE METRO,86th St,86th St,40.788644,-73.976218
ESTACAO DE METRO,86th St,86th St,40.788644,-73.976218
ESTACAO DE METRO,79th St,79th St,40.783934,-73.979917
ESTACAO DE METRO,79th St,79th St,40.783934,-73.979917
ESTACAO DE METRO,72nd St,72nd St,40.778453,-73.98197
ESTACAO DE METRO,72nd St,72nd St,40.778453,-73.98197
